"Repository Name","Description"
"https://github.com/Microsoft/PiSoccerBot","Sample code for the PiSoccerBot project"
"https://github.com/Microsoft/Picnic","Reference implementation of the Picnic post-quantum signature scheme"
"https://github.com/Microsoft/PlistCpp",PlistCpp
"https://github.com/Microsoft/PocketSkills","Mobile web application shell for educational content and interactive skill practices using a chat-like interface."
"https://github.com/Microsoft/PointerSQL","Code for PointerSQL
"https://github.com/Microsoft/Power-BI-ALM-Toolkit","Agile deployment of Power BI artifacts across workspaces and environments"
"https://github.com/Microsoft/Power-BI-Solution-Template","This project contains accelerators for partners and customers to quickly get set up with enterprise ready dashboards and solutions."
"https://github.com/Microsoft/PowerApps-Custom-Control-Project-Template","This repo contains project template/starter to create PowerApps controls. The goal is to simplify PowerApps custom control creation by leveraging existing project structure."
"https://github.com/Microsoft/PowerBI-Angular","AngularJS components that allows developers to easily create applications that utilize the Power BI APIs."
"https://github.com/Microsoft/PowerBI-CSharp","Welcome to the .NET developer community for Power BI. Here you will find resources for the .NET SDKs for Power BI Embedded V2.0.0"
"https://github.com/Microsoft/PowerBI-Cli","Power BI command line tool for managing Power BI Embedded workspace collections"
"https://github.com/Microsoft/PowerBI-Developer-Samples","A collection of Power BI samples for developer use."
"https://github.com/Microsoft/PowerBI-Ember","A set of EmberJS components to seamlessly embed Power BI components into web based applications"
"https://github.com/Microsoft/PowerBI-JQuery","A set of jQuery plugins to seamlessly embed Power BI components into web based applications"
"https://github.com/Microsoft/PowerBI-JavaScript","JavaScript library for embedding Power BI into your apps. Check out the docs website and wiki for more information."
"https://github.com/Microsoft/PowerBI-Node","Node SDK and client library for Power BI REST APIs."
"https://github.com/Microsoft/PowerBI-React","Power BI for React JS will allow developers to easily embed Power BI components into their own applications."
"https://github.com/Microsoft/PowerBI-Visuals-HorizontalBarChart","Power BI custom visual: a horizontal bar chart that saves space by putting the category labels inside the bars."
"https://github.com/Microsoft/PowerBI-extensibility-text-utility","A utility for doing speedy text measurement"
"https://github.com/Microsoft/PowerBI-visuals","Documentation for creating visuals for Power BI"
"https://github.com/Microsoft/PowerBI-visuals-AsterPlot","Repo for Power BI Aster Plot custom visual"
"https://github.com/Microsoft/PowerBI-visuals-AttributeSlicer","Attribute Slicer custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-CardBrowser","Card Browser PowerBI Visualization"
"https://github.com/Microsoft/PowerBI-visuals-ChicletSlicer","Repo for Power BI Chiclet Slicer custom visual"
"https://github.com/Microsoft/PowerBI-visuals-ClusterMap","Cluster Map custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-FacetKey","PowerBI Facet Key custom visual"
"https://github.com/Microsoft/PowerBI-visuals-ForceGraph","Repo for Power BI Force Graph custom visual"
"https://github.com/Microsoft/PowerBI-visuals-HeatStreams","A categorical heat-map of a metric over the time domain"
"https://github.com/Microsoft/PowerBI-visuals-NetworkNavigator","Network Navigator custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-PivotSlicer","Pivot Slicer provides a unified 'list of lists' approach to viewing
"https://github.com/Microsoft/PowerBI-visuals-RadarChart","Repo for Power BI Radar Chart custom visual"
"https://github.com/Microsoft/PowerBI-visuals-StrippetsBrowser","Strippets Browser custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-TableSorter","Table Sorter custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-TextFilter","Text Filter PowerBI Visualization"
"https://github.com/Microsoft/PowerBI-visuals-TimeBrush","Time Brush custom visual for PowerBI"
"https://github.com/Microsoft/PowerBI-visuals-TimelineStoryteller","Timeline Storyteller PowerBI Visualization"
"https://github.com/Microsoft/PowerBI-visuals-Tornado","Repo for Power BI Tornado custom visual"
"https://github.com/Microsoft/PowerBI-visuals-WordCloud","Repo for Power BI Word Cloud custom visual"
"https://github.com/Microsoft/PowerBI-visuals-assorules","R-powered custom visual. Implements assosiation rules mining"
"https://github.com/Microsoft/PowerBI-visuals-bankingForTheBlind","Custom visual to help the blind and visually impaired analyze electronic bank statements"
"https://github.com/Microsoft/PowerBI-visuals-clustering-kmeans","R-powered custom visual. Implements k-means clustering"
"https://github.com/Microsoft/PowerBI-visuals-clustering-kmeans-interactive","PowerBI-visuals-clustering-kmeans-interactive"
"https://github.com/Microsoft/PowerBI-visuals-core","[DEPRECATED] This library contains the Power BI visuals such as the Bar chart
"https://github.com/Microsoft/PowerBI-visuals-corrplot","Correlation plot
"https://github.com/Microsoft/PowerBI-visuals-dbscan","Density-based spatial clustering of applications with noise visualization"
"https://github.com/Microsoft/PowerBI-visuals-dbscan-interactive","PowerBI-visuals-dbscan-interactive"
"https://github.com/Microsoft/PowerBI-visuals-decision-tree","R powered custom visual based on rpart package"
"https://github.com/Microsoft/PowerBI-visuals-forcasting-exp","R-powered custom visual. Based on exponential smoothing time series forecasting"
"https://github.com/Microsoft/PowerBI-visuals-forcasting-exp-interactive","PowerBI-visuals-forcasting-exp-interactive"
"https://github.com/Microsoft/PowerBI-visuals-forcasting-tbats","Forcasting tbats"
"https://github.com/Microsoft/PowerBI-visuals-forcastingarima-interactive","PowerBI-visuals-forcastingarima-interactive"
"https://github.com/Microsoft/PowerBI-visuals-outliers-det","Find outliers in your data
"https://github.com/Microsoft/PowerBI-visuals-sampleBarChart","Bar Chart Custom Visual for tutorial."
"https://github.com/Microsoft/PowerBI-visuals-sampleCorrPlotRVisual","A sample Power BI custom visual that is generating a R Visual which executes a R script and plots the visual using corrplot R CRAN package"
"https://github.com/Microsoft/PowerBI-visuals-sampleUsingExternalLibraries","This is an example of how to use external libraries in Power BI custom visuals. This visual uses JQuery and lodash installed from NPM. "
"https://github.com/Microsoft/PowerBI-visuals-spline","R-powered custom visual implements spline smoothing "
"https://github.com/Microsoft/PowerBI-visuals-tools","Contains tools for building/packaging Power BI visuals"
"https://github.com/Microsoft/PowerBIVSTSExtension","VSTS Extension to enable PowerBI functionality in the VSTS GUI"
"https://github.com/Microsoft/PowerShell-DSC-for-Linux","PowerShell Desired State Configuration - for Linux"
"https://github.com/Microsoft/PowerStig","STIG Automation "
"https://github.com/Microsoft/PowerStig.Tests","Centralized test helpers
"https://github.com/Microsoft/PowerStigConvert","A PowerShell module to convert xccdf into a more accessible format"
"https://github.com/Microsoft/PowerStigDsc","This project is ARCHIVED and moved to https://github.com/Microsoft/PowerStig"
"https://github.com/Microsoft/ProcDump-for-Linux","A Linux version of the ProcDump Sysinternals tool"
"https://github.com/Microsoft/Product-Recommendations","Product Recommendations solution"
"https://github.com/Microsoft/Product-flavor-dimension-sample-app","An implementation of a new inventory product flavor dimension."
"https://github.com/Microsoft/ProjectOxford-Apps-MimickerAlarm","Project Oxford Mimicker Alarm"
"https://github.com/Microsoft/ProjectOxford-ClientSDK","This repo has moved :house: Visit our website for the latest SDKs & Samples"
"https://github.com/Microsoft/Project_Natick_Analaysis","GitHub Repository for Blogpost: Measuring Environmental Impact for Underwater Datacenter using Microsoft AI"
"https://github.com/Microsoft/Project_Natick_Analysis","GitHub Repository for Blogpost: Monitoring environmental conditions near underwater datacenters using Deep Learning"
"https://github.com/Microsoft/ProtocolTestFramework","The Protocol Test Framework (PTF) is designed to support Microsoft Protocol Test Suites for both Windows and Office Protocol Interoperability testing."
"https://github.com/Microsoft/Pyjion","Pyjion - A JIT for Python based upon CoreCLR"
"https://github.com/Microsoft/QBASHER","Inverted file indexing and retrieval optimized for short texts.  Supports auto-suggest and query segment classification."
"https://github.com/Microsoft/Quantum","Microsoft Quantum Development Kit Samples and Libraries"
"https://github.com/Microsoft/Quantum-NC","Microsoft Quantum Computing Libraries for noncommercial use"
"https://github.com/Microsoft/QuantumKatas","Programming exercises for learning Q# and quantum computing"
"https://github.com/Microsoft/QuickInject","QuickInject is a simple and extensible IoC container for .NET"
"https://github.com/Microsoft/R-Host","A host process for R that provides access and extensibility to it remotely over WebSocket and JSON."
"https://github.com/Microsoft/R-Interop",".NET managed abstraction layer for communicating with R"
"https://github.com/Microsoft/RESX-Unused-Finder","RESX Unused Finder helps you find and eliminate unused string resources in your app."
"https://github.com/Microsoft/RIoT","Robust Internet of Things
"https://github.com/Microsoft/RServer-for-HDInsight-example-CriteoDataSet","This repo contains a walkthrough of how to use RServer for HDInsight with large data sets like Criteo."
"https://github.com/Microsoft/RTVS","R Tools for Visual Studio."
"https://github.com/Microsoft/RTVS-docs","RTVS documentation and samples"
"https://github.com/Microsoft/RadialController","Samples for Surface Dial development using the RadialController APIs"
"https://github.com/Microsoft/Range-V3-VS2015","A fork of the popular range-v3 C++ library with support for the Visual Studio 2015 Update 3 VC++ compiler."
"https://github.com/Microsoft/RangesOnMobile","Source code and data analysis scripts for a graphical perception study focusing on the visual display of quantitative ranges on mobile devices."
"https://github.com/Microsoft/Rapid-XAML-Toolkit","Tools to accelerate XAML app development"
"https://github.com/Microsoft/ReSub","A library for writing React components that automatically manage subscriptions to data sources simply by accessing them"
"https://github.com/Microsoft/Recognizers-Text","Microsoft.Recognizers.Text provides recognition and resolution of numbers
"https://github.com/Microsoft/Recurring-Integrations-Scheduler","Recurring Integrations Scheduler is a solution that can be used in file-based integration scenarios for Dynamics 365 for Finance and Operations."
"https://github.com/Microsoft/RemoteDesktopSessionHostDSC.Reverse","ReverseDSC Orchestrator Script for xRemoteDesktopSessionHostDSC
"https://github.com/Microsoft/Reporting-Services","Git repo for SQL Server Reporting Services samples and community projects"
"https://github.com/Microsoft/Reporting-Services-LoadTest","Reporting Services Load Test Project"
"https://github.com/Microsoft/ReportingServicesTools","Reporting Services Powershell Tools"
"https://github.com/Microsoft/Resource-Static-Analysis","The Resource Static Analysis enables companies and localization suppliers to quickly add scalable validation checks to help ensure quality doesn't suffer as software and content is localized and data is exchanged between internal workflows and even between companies. The analysis engine is already in use by multiple teams at Microsoft
"https://github.com/Microsoft/RetryOperationHelper","Retry Operation Helper is a simple class which encapsulates the retry of any given piece of C# .NET logic a given number of times before failing
"https://github.com/Microsoft/ReverseDSC","Utility Library that Handles the Extraction of a DSC configuration script from an existing environment"
"https://github.com/Microsoft/RoomAliveToolkit",
"https://github.com/Microsoft/RoslynClrHeapAllocationAnalyzer","Roslyn based C# heap allocation diagnostic analyzer that can detect explicit and many implicit allocations like boxing
"https://github.com/Microsoft/Rosyln-Analyzer-ToStringWithoutOverride",".NET Compiler Platform (""Roslyn"") analyzer to disallow calling object.ToString() on types lacking an override."
"https://github.com/Microsoft/RxRelayJS","Library that provides Relay types for rxjs. These are analogous to Subjects
"https://github.com/Microsoft/SCVMMLinuxGuestAgent","Linux Agent for System Center Virtual Machine Manager"
"https://github.com/Microsoft/SCXcore","System Center Cross Platform Provider for Operations Manager"
"https://github.com/Microsoft/SCXcore-kits","SCXcore Binary Release Kits"
"https://github.com/Microsoft/SCXcore-osskits","System Center Cross Platform Provider for Operations Manager (Open Source Kits)"
"https://github.com/Microsoft/SDLAnalyze","This is the repository for code pertaining to enlist
"https://github.com/Microsoft/SDN","This repo includes PowerShell scripts and VMM service templates for setting up the Microsoft Software Defined Networking (SDN) Stack using Windows Server 2016"
"https://github.com/Microsoft/SLAyer","SLAyer is an automatic formal verification tool that uses separation logic to verify memory safety of C programs."
"https://github.com/Microsoft/SPP_Public","This is the public-facing GitHub repo for the Sports Performance Platform."
"https://github.com/Microsoft/SQL-Server-R-Services-Samples","Advanced analytics samples and templates using SQL Server R Services"
"https://github.com/Microsoft/SQLServerDSC.Reverse","Extracts a PowerShell Desired State Configuration script from an existing SQL Server environment"
"https://github.com/Microsoft/SQLServerSpatialTools","This project is a collection of tools for use with the spatial types in SQL Server. This project does not provide an end-user application
"https://github.com/Microsoft/SSMA-Extensions","Repo for SQL Server Migration Assistant extensions including converters and samples"
"https://github.com/Microsoft/SaaSApp-ContosoShopkeeper","The focus of this quick start is on leveraging Elastic Pools and understanding how the support the backend for a SaaS application like Contoso ShopKeeper
"https://github.com/Microsoft/SampleCPMProject","This sample project provides code snipets on how to call the REST api of the CPM service programmatically."
"https://github.com/Microsoft/SealPIR","Example implementation of the SealPIR protocol"
"https://github.com/Microsoft/SecureDeviceConnectionProtocol","Secure Device Conneciton Protocol sample and documentation"
"https://github.com/Microsoft/Selawik","This will provide a location for Selawik development to take place."
"https://github.com/Microsoft/Serverless-Architecture","Serverless Architecture Cloud Workshop"
"https://github.com/Microsoft/ServiceNow-privatePreview","It contains the SNOW extension"
"https://github.com/Microsoft/ServiceNowExtension","This repo contains code for ServiceNow extension to Azure DevOps"
"https://github.com/Microsoft/SharePointDSC.Reverse","Extracts a Desired State Configuration Script from an existing SharePoint Farm"
"https://github.com/Microsoft/SimpleActivity","SimpleActivity is a sample application which demonstrates the usage of the Activity Monitor API in Windows Phone 8.1. This application shows different activity types the user has performed during the current day. The user is able to see the activities from the last seven days as well zoom the activity graph by using the application bar buttons"
"https://github.com/Microsoft/SimplePlaces","SimplePlaces is a sample application which demonstrates the usage of the Place Monitor API in Windows Phone 8.1. This application shows the known places on the map and by tapping the places push pin
"https://github.com/Microsoft/SimpleRemote","Simply automate a device under test via JSON-RPC."
"https://github.com/Microsoft/SimpleRestClients","A simple set of wrappers for RESTful calls"
"https://github.com/Microsoft/SimpleSteps","SimpleSteps is a sample application which demonstrates the usage of the Step Counter API in Windows Phone 8.1. This application displays a graph of user's steps during current day. The user is able to see the steps from the last seven days by using the application bar buttons."
"https://github.com/Microsoft/SimpleStubs","*SimpleStubs* is a simple mocking framework that supports Universal Windows Platform (UWP)
"https://github.com/Microsoft/SimpleTracks","SimpleTracks is a sample application which demonstrates the usage of the TrackPoint Monitor API in Windows Phone 8.1. This application visualizes the tracks on the map. The user is able to see the tracks from the last seven days as well as tracks history by using the application bar buttons."
"https://github.com/Microsoft/SkypeBotsWithMedia","bots with media"
"https://github.com/Microsoft/Smart-Energy-Foundation-Demo-Stack","A demonstration solution that uses real-time Carbon Emissions and Weather data mining to show how data from several Web based APIs can be mined
"https://github.com/Microsoft/SmartHotel360","SmartHotel360 - Connect(); 2017 keynote demo apps"
"https://github.com/Microsoft/SmartHotel360-AKS-DevSpaces-Demo","Kubernetes-optimized version of the SmartHotel360 backend services"
"https://github.com/Microsoft/SmartHotel360-Azure-backend","SmartHotel360 Azure Backend"
"https://github.com/Microsoft/SmartHotel360-PetCheckerFunction","Demo code for the Azure Function that analyzes uploaded pet images. "
"https://github.com/Microsoft/SmartHotel360-Sentiment-Analysis-App","SmartHotel360 Sentiment Analysis App"
"https://github.com/Microsoft/SmartHotel360-internal-booking-apps","SmartHotel360 - app modernization"
"https://github.com/Microsoft/SmartHotel360-mobile-desktop-apps","SmartHotel360 Mobile"
"https://github.com/Microsoft/SmartHotel360-public-web","SmartHotel360 - public website"
"https://github.com/Microsoft/Snip-Insights","Snip Insights
"https://github.com/Microsoft/Sora","The Microsoft Research Software Radio (Sora) is a programmable software radio platform based on the commodity multicore CPU in a host PC. The SDK provides the drivers
"https://github.com/Microsoft/SparkEnhancement","issue tracker only for Spark Enhancement project"
"https://github.com/Microsoft/SpectrumDBClient","ETSI compliant PAWS client for connecting an LTE small cell to a TV White Space spectrum database"
"https://github.com/Microsoft/SpeculationControl","Speculation control powershell script"
"https://github.com/Microsoft/SqlNexus","SQL Nexus is a tool that helps you identify the root cause of SQL Server performance issues. It loads and analyzes performance data collected by  SQLDiag and  PSSDiag. It can dramatically reduce the amount of time you spend manually analyzing data."
"https://github.com/Microsoft/SqlSupportTools","This repo is used to share various tools used to support SQL Server issues by Customer Support Service"
"https://github.com/Microsoft/Static-Module-Verifier","Static Module Verifier technology enables full module analysis using Microsoft Azure."
"https://github.com/Microsoft/StopGuessing","A system for protecting password-based authentication systems from online-guessing attacks."
"https://github.com/Microsoft/StorScore","A test framework to evaluate SSDs and HDDs"
"https://github.com/Microsoft/StoreBroker","A PowerShell module that leverages the Windows Store Submission API to allow easy automation of application submissions to the Windows Store."
"https://github.com/Microsoft/SubscribableEvent","A simple strongly-typed pub/sub/fire eventing system."
"https://github.com/Microsoft/SyncTasks","An explicitly non-A+ Promise library that resolves promises synchronously"
"https://github.com/Microsoft/SynthaCorpus","Tools for generating synthetic document corpora"
"https://github.com/Microsoft/TACO","Tools for Apache Cordova"
"https://github.com/Microsoft/TFSDemoGenerator","A utility to help create projects on Visual Studio Team Foundation Server  with pre-populated sample content that includes source code
"https://github.com/Microsoft/TPM-2.0-Parser","Parse TPM 2.0 Command and Response streams"
"https://github.com/Microsoft/TSJS-lib-generator","Tool for generating dom related TypeScript and JavaScript library files "
"https://github.com/Microsoft/TSS.MSR","The TPM Software Stack from Microsoft Research"
"https://github.com/Microsoft/TVHelpers","This project consists of several helper components
"https://github.com/Microsoft/TagAnomaly","Anomaly detection analysis and labeling tool
"https://github.com/Microsoft/TalkToMyBot","This is the sample of the Talk to My Bot implementation of a smart bot that can interact with other bots."
"https://github.com/Microsoft/Techcon_dogfooding_de-DE",
"https://github.com/Microsoft/Techcon_test2_de-DE",
"https://github.com/Microsoft/Techcon_test2_fr-FR",
"https://github.com/Microsoft/Techcon_test2_ru-RU",
"https://github.com/Microsoft/Techcon_test2_zh-CN",
"https://github.com/Microsoft/Techcon_test2_zh-TW",
"https://github.com/Microsoft/TechnicalCommunityContent","includes technical content about Cloud and other technologies
"https://github.com/Microsoft/Telemetry-Client-for-Android",
"https://github.com/Microsoft/TestAdapterForGoogleTest","Visual Studio extension that enables support for unit testing with Google Test in the IDE"
"https://github.com/Microsoft/TestApi","TestApi is a library of test and utility APIs that enables developers and testers to create testing tools and automated tests for .NET and Win32 applications. TestApi provides a set of common test building blocks -- types
"https://github.com/Microsoft/TestDemoKev_fr-FR",
"https://github.com/Microsoft/TestDemoKev_zh-TW",
"https://github.com/Microsoft/TestEasy","Helper framework for web testing providing easy to use API for managing WebServers
"https://github.com/Microsoft/TextWorld","​TextWorld is a sandbox learning environment for the training and evaluation of reinforcement learning (RL) agents on text-based games."
"https://github.com/Microsoft/TimeoutManager","A utility class for managing timeouts of items\requests"
"https://github.com/Microsoft/Tocino","NS3 Extensions to Simulate Direct Network Topologies"
"https://github.com/Microsoft/TouchDevelop","TouchDevelop is a touch-friendly app creation environment for iPad
"https://github.com/Microsoft/TouchDevelop-backend","Back-end cloud service for Touch Develop."
"https://github.com/Microsoft/TpmRCDecoder","TPM Return Code Decoder: decode error return codes for TPM 1.2 and TPM 2.0"
"https://github.com/Microsoft/TrillSamples","Sample applications to demonstrate how to use the Trill library and API"
"https://github.com/Microsoft/Tx","Tx (LINQ to Events)"
"https://github.com/Microsoft/TypeScript","TypeScript is a superset of JavaScript that compiles to clean JavaScript output."
"https://github.com/Microsoft/TypeScript-Babel-Starter","A sample setup using Babel CLI to build TypeScript code
"https://github.com/Microsoft/TypeScript-Handbook","The TypeScript Handbook is a comprehensive guide to the TypeScript language"
"https://github.com/Microsoft/TypeScript-Knockout-Starter","A starter template for TypeScript and Knockout."
"https://github.com/Microsoft/TypeScript-Node-Starter","A starter template for TypeScript and Node with a detailed README describing how to use the two together."
"https://github.com/Microsoft/TypeScript-React-Conversion-Guide","A guide for converting a simple JavaScript/React project to TypeScript. Contains both before an after code with the step-by-step process in the README below."
"https://github.com/Microsoft/TypeScript-React-Native-Starter","A starter template for TypeScript and React Native with a detailed README describing how to use the two together."
"https://github.com/Microsoft/TypeScript-React-Starter","A starter template for TypeScript and React with a detailed README describing how to use the two together."
"https://github.com/Microsoft/TypeScript-Sublime-Plugin","IO wrapper around TypeScript language services
"https://github.com/Microsoft/TypeScript-TmLanguage","TextMate grammar files for TypeScript for VS Code
"https://github.com/Microsoft/TypeScript-Vue-Starter","A starter template for TypeScript and Vue with a detailed README describing how to use the two together."
"https://github.com/Microsoft/TypeScript-WeChat-Starter","A starter template for TypeScript and WeChat with a detailed README describing how to use the two together."
"https://github.com/Microsoft/TypeScript-wiki","A repository to make changes to the TypeScript Wiki on GitHub"
"https://github.com/Microsoft/TypeScriptSamples","Samples for TypeScript"
"https://github.com/Microsoft/TypeSearch",
"https://github.com/Microsoft/Typedoc-Webpack-Plugin","This is a plugin for the Webpack build system that will run Typedoc in order to generate API documentation."
"https://github.com/Microsoft/UDE","USB Device Emulation Samples"
"https://github.com/Microsoft/URTEST_TERU","Information about signing up for a free Epic Games account"
"https://github.com/Microsoft/USBuildingFootprints","Computer generated building footprints for the United States"
"https://github.com/Microsoft/UVAtlas","UVAtlas isochart texture atlas"
"https://github.com/Microsoft/UWPCommunityToolkit","The Windows Community Toolkit is a collection of helper functions
"https://github.com/Microsoft/UWPCommunityToolkit-design-assets","UWP Community Toolkit design guide and templates"
"https://github.com/Microsoft/UWPCommunityToolkit-docs","Documentation content for UWP Community Toolkit"
"https://github.com/Microsoft/UWPQuickStart","Get started using Visual Studio and the Universal Windows Platform!"
"https://github.com/Microsoft/UnitTestBoilerplateGenerator","An extension for Visual Studio that generates a unit test boilerplate from a given class
"https://github.com/Microsoft/Universal-Language-Intelligence-Service","A wrapper for the microsoft luis cognitive that provides universal language support (after training) using the translate cognitive service"
"https://github.com/Microsoft/VCSamples","Samples for VC++"
"https://github.com/Microsoft/VFSForGit","Virtual File System for Git: Enable Git at Enterprise Scale"
"https://github.com/Microsoft/VS-ColorThemes","Visual Studio Extension that installs additional color themes"
"https://github.com/Microsoft/VS-Macros","An extension for Visual Studio 2013+ that enables the use of macros in the IDE. The extension can record most of the features in Visual Studio including text editing operations."
"https://github.com/Microsoft/VS-PPT","Productivity Power Tools - a set of Visual Studio extensions improving developer productivity."
"https://github.com/Microsoft/VS2017-RTM-Xamarin-Cycle-9-Forms-Azure-Sample","A simple master-detail Xamarin Forms with an Azure App Service backend"
"https://github.com/Microsoft/VSDebugAdapterHost","Visual Studio Debug Adapter Host"
"https://github.com/Microsoft/VSLinux","VS extension for C++ Linux development"
"https://github.com/Microsoft/VSLua","Visual Studio Tools for Lua"
"https://github.com/Microsoft/VSProjectSystem","Documentation for extending Visual Studio with new types of projects."
"https://github.com/Microsoft/VSSDK-Analyzers","Roslyn analyzers for Visual Studio extensions"
"https://github.com/Microsoft/VSSDK-Extensibility-Samples","Samples for building your own Visual Studio extensions"
"https://github.com/Microsoft/VSSDK-Extensibility-Templates","Visual Studio item templates for building your own extensions"
"https://github.com/Microsoft/VSSTESTER","Validate the proper operation of Exchange 2010/2013/2016 VSS-based backups."
"https://github.com/Microsoft/VSTS-DevOps-Labs","The DevOps Hands-On-Labs are moved to http://aka.ms/devopslabs"
"https://github.com/Microsoft/VSTS-Docker-Preview","Preview repo for Docker extension"
"https://github.com/Microsoft/VSTSAgent.PowerShell","Tools for managing and automating your Visual Studio Team Services Agents."
"https://github.com/Microsoft/VanArsdel","VanArsdel Application UWP Sample"
"https://github.com/Microsoft/Vipr","Client Library Generation Toolkit"
"https://github.com/Microsoft/Visual-Audience-Polling","Android app for real-time audience polling using computer vision."
"https://github.com/Microsoft/VisualCpp","Site to host landing page at http://microsoft.github.io/VisualCpp"
"https://github.com/Microsoft/VisualFileInfo","Visual File Information"
"https://github.com/Microsoft/VisualProfiler-Unity","The VisualProfiler provides a drop in
"https://github.com/Microsoft/VisualStudio-SharedProject","Project system used by PTVS
"https://github.com/Microsoft/VisualStudio-TestHost","Infrastructure for executing interactive UI tests in Visual Studio."
"https://github.com/Microsoft/VisualStudio2017Launch_KeynoteDemos","Visual Studio 2017 Launch Keynote Demo Videos and Scripts"
"https://github.com/Microsoft/VisualStudioUninstaller","Visual Studio Uninstallation sometimes can be unreliable and often leave out a lot of unwanted artifacts. Visual Studio Uninstaller is designed to thoroughly and reliably remove these unwanted artifacts."
"https://github.com/Microsoft/VoTT","Visual Object Tagging Tool: An electron app for building end to end Object Detection Models from Images and Videos. "
"https://github.com/Microsoft/VolunteerSpace","Connecting volunteers and non-profits in a way that would maximize the impact of their work in the society"
"https://github.com/Microsoft/WDD-Spring-2018","The Windows Developer Day Spring 2018 demo applications"
"https://github.com/Microsoft/WPF-Samples","Repository for WPF related samples"
"https://github.com/Microsoft/WPFDXInterop","Repo for WPF DX Interop support"
"https://github.com/Microsoft/WSL","Issues found on WSL"
"https://github.com/Microsoft/WSL-DistroLauncher","Sample/reference launcher app for WSL distro Microsoft Store packages."
"https://github.com/Microsoft/WSLab","Windows Server rapid lab deployment scripts"
"https://github.com/Microsoft/Wagr-Sample-Intune-iOS-App","Wagr is a simple
"https://github.com/Microsoft/WebAdministrationDSC.Reverse","Extract a DSC configuration script out of an existing IIS environment"
"https://github.com/Microsoft/WebRTC-universal-samples","WebRTC samples for the Universal Windows Platform."
"https://github.com/Microsoft/WhackWhackTerminal","Terminal Emulator for Visual Studio"
"https://github.com/Microsoft/WhaleTails","This project created to analyze
"https://github.com/Microsoft/WhoisParsers","Download and parse Whois records from bulk whois database dumps of IANA organizations (ARIN
"https://github.com/Microsoft/Win2D","Win2D is an easy-to-use Windows Runtime API for immediate mode 2D graphics rendering with GPU acceleration. It is available to C#
"https://github.com/Microsoft/Win2D-Samples","Sample code showing how to use Win2D"
"https://github.com/Microsoft/WinAppDriver","Windows Application Driver"
"https://github.com/Microsoft/WinDevPlatStatus","This repo hosts the JSON file that contains the status of every feature on our public backlog website: https://developer.microsoft.com/en-us/windows/platform/features"
"https://github.com/Microsoft/WinObjC","Objective-C for Windows"
"https://github.com/Microsoft/WinObjC-Samples","Sample apps and code for the Windows Bridge for iOS"
"https://github.com/Microsoft/Windows-AppConsult-Blog","Our blog posts and metadata
"https://github.com/Microsoft/Windows-AppConsult-Samples-DesktopBridge","Build
"https://github.com/Microsoft/Windows-AppConsult-Samples-MixedReality","Samples code for building apps on the Windows Mixed Reality platform"
"https://github.com/Microsoft/Windows-AppConsult-Samples-UWP","UWP samples "
"https://github.com/Microsoft/Windows-AppConsult-Tools-DesktopBridgeHelpers","simple class to detect if an application runs a s UWP or Desktop Bridge app"
"https://github.com/Microsoft/Windows-AppConsult-Tools-DesktopBridgeRePack","Package/Unpackage easely your DesktopBridge Apps"
"https://github.com/Microsoft/Windows-AppConsult-Tools-IAPWrapper","In-App-Purchase API-Wrapper for Desktop Bridge"
"https://github.com/Microsoft/Windows-AppConsult-samples-PWA","Progressive Web App sample code"
"https://github.com/Microsoft/Windows-Camera","Tools and samples for camera related APIs on Windows"
"https://github.com/Microsoft/Windows-Driver-Frameworks","WDF makes it easy to write high-quality Windows drivers"
"https://github.com/Microsoft/Windows-Machine-Learning","Samples and Tools for Windows ML."
"https://github.com/Microsoft/Windows-Packaging-Samples","Windows Application Packaging Project Samples."
"https://github.com/Microsoft/Windows-Social-Samples","Sample applications for Social Integration with Windows 10"
"https://github.com/Microsoft/Windows-Time-Calibration-Tools","Window Tools for Calibrating Windows Time Service"
"https://github.com/Microsoft/Windows-appsample-annotated-audio","A mini-app sample that demonstrates audio
"https://github.com/Microsoft/Windows-appsample-coloringbook","UWP sample app demonstrating Inking
"https://github.com/Microsoft/Windows-appsample-customers-orders-database","This code demonstrates a working customer order database hosted on Azure
"https://github.com/Microsoft/Windows-appsample-familynotes","Universal Windows Platform (UWP) sample app that shows usage of speech
"https://github.com/Microsoft/Windows-appsample-get-started-js2d","A simple UWP game for the Windows Store
"https://github.com/Microsoft/Windows-appsample-get-started-js3d","three.js UWP dinosaur game sample"
"https://github.com/Microsoft/Windows-appsample-get-started-mg2d","A simple UWP game for the Windows Store
"https://github.com/Microsoft/Windows-appsample-huelightcontroller","Sample app for Philips Hue lighting with Cortana and Bluetooth LE for the Universal Windows Platform."
"https://github.com/Microsoft/Windows-appsample-lunch-scheduler","Sample app demonstrating a multi-user lunch scheduling scenario for the Universal Windows Platform."
"https://github.com/Microsoft/Windows-appsample-marble-maze","A 3D DirectX game for the Universal Windows Platform."
"https://github.com/Microsoft/Windows-appsample-networkhelper","A sample library that demonstrates UWP networking APIs."
